ari,hvg,asw,f1,nmi,sil,graph,pcr,sil_batch,avg_bio,avg_batch,time
0.558803561742774,0.4195,0.6111283,0.7194371152154794,0.7147611954178498,0.5586013,0.9717687291030255,0.9999099054686913,0.9063796,0.5970385771320096,0.9593527383564862,52.63677263259888
0.43058268236207065,1.0,0.64539325,0.6874409820585458,0.7387877274584294,0.5776955,0.8614828325068006,0.3589840191145605,0.8800548,0.6799833555302559,0.7001738745071794,23.277055263519287
