ari,hvg,asw,f1,nmi,sil,graph,pcr,sil_batch,avg_bio,avg_batch,time
0.43058268236207065,1.0,0.64539325,0.6874409820585458,0.7387877274584294,0.5776955,0.8614828325068006,0.0,0.8800548,0.6799833555302559,0.5805125348023258,0.0
0.43058268236207065,1.0,0.6111283,0.7194371152154794,0.7387877274584294,0.5586013,0.9717687291030255,0.0,0.9063796,0.6764228525753223,0.626049436533589,72.24044919013977
