ari,hvg,asw,f1,nmi,sil,graph,pcr,sil_batch,avg_bio,avg_batch,time
0.5111988775374463,0.204625,0.68374896,0.8393782383419689,0.7204107393617677,0.5683768,0.8580672284440563,0.4511608046572066,0.855365,0.5879564325487421,0.7215310038049031,318.586980342865
0.17393583262768175,0.123625,0.5618628,0.6832298136645962,0.47862094987842563,0.4307847,0.4814414248854838,0.0,0.453999,0.40867652080318,0.31181347919804925,1092.6214790344238
