epochs,batch_size,learning_rate,lambda_weight,loss_function,ari,hvg,asw,f1,nmi,sil,graph,pcr,sil_batch,avg_bio,avg_batch,time
5,128,0.0001,0.6,log,0.5036051097305001,0.25075000000000003,0.71618915,0.8449197860962567,0.7432595453900236,0.57332355,0.8143765012678311,0.3574333811222257,0.82802945,0.6053411891831282,0.6666131120481606,224.8513641357422
5,128,0.0001,0.6,uniform,0.5036051097305001,0.242,0.6587034,0.8414154652686763,0.7432595453900236,0.6095276,0.9423939852568024,0.5495067452366115,0.8194384,0.5997518491772375,0.7704463761259276,230.46519374847412
5,128,1e-05,0.2,log,0.5036051097305001,0.36475,0.7181798,0.8421052631578947,0.7432595453900236,0.57065153,0.8177157141069932,0.24267611141484693,0.83684486,0.6237585452443298,0.6324122290097519,233.75294589996338
5,128,1e-05,0.2,uniform,0.5036051097305001,0.333125,0.67325914,0.8321964529331515,0.7432595453900236,0.599852,0.824809299874791,0.36290392454883047,0.83680546,0.6142162121039216,0.6748395624202802,223.3718101978302
5,128,1e-05,0.4,log,0.5036051097305001,0.363625,0.7181126,0.8421052631578947,0.7432595453900236,0.57081324,0.8176716857624353,0.24368810007992608,0.83681303,0.6235867908046581,0.6327242728231557,221.74487233161926
5,128,1e-05,0.4,uniform,0.5036051097305001,0.333125,0.6735383,0.8321964529331515,0.7432595453900236,0.5997814,0.8248308991657308,0.36244508985371304,0.83681417,0.6142509715459331,0.6746967180449334,231.6240828037262
5,128,1e-05,0.6,log,0.5036051097305001,0.364625,0.72025204,0.8421052631578947,0.7432595453900236,0.5711081,0.8176042680812585,0.2461365559354955,0.83736485,0.6241591763542033,0.6337018921483968,227.23521852493286
5,128,1e-05,0.6,uniform,0.5036051097305001,0.335625,0.67353237,0.8321964529331515,0.7432595453900236,0.5996749,0.8251499884359136,0.3633608828030317,0.8366726,0.614648892551818,0.6750611584409868,230.47188425064087
5,256,0.0001,0.2,log,0.5036051097305001,0.265125,0.70546454,0.8402684563758389,0.7432595453900236,0.56201386,0.8154422687980207,0.18796666415153268,0.8293462,0.6032894196542756,0.6109183709705706,183.30023837089539
5,256,0.0001,0.2,uniform,0.5036051097305001,0.273375,0.6847352,0.8529411764705882,0.7432595453900236,0.6293049,0.8356788713820498,0.40216669882311396,0.82710546,0.6145368160671364,0.6883170109187602,188.0938482284546
5,256,0.0001,0.4,log,0.5036051097305001,0.25,0.71779555,0.8596713021491783,0.7432595453900236,0.55345273,0.8168922212828889,0.1583376694761716,0.8268067,0.6046307063786244,0.6006788716101877,186.67477536201477
5,256,0.0001,0.4,uniform,0.5036051097305001,0.262,0.67192125,0.8618925831202046,0.7432595453900236,0.62341654,0.8420575325488605,0.3904364299679605,0.82845545,0.6110158390753285,0.6869831368891518,192.36574292182922
5,256,0.0001,0.6,log,0.5036051097305001,0.248875,0.74868894,0.8488063660477454,0.7432595453900236,0.5514061,0.8187725107064746,0.21024329020266097,0.83666676,0.607440173815495,0.6218941879126542,185.3236062526703
5,256,0.0001,0.6,uniform,0.5036051097305001,0.28125,0.68400615,0.8491321762349799,0.7432595453900236,0.6200813,0.8133190576668164,0.30063124733201557,0.8293648,0.6135557152327583,0.6477716938700534,189.1927411556244
5,256,1e-05,0.2,log,0.5036051097305001,0.349125,0.71682924,0.8387096774193549,0.7432595453900236,0.56622845,0.8168574406208482,0.2501377227033191,0.83678293,0.6196261703677711,0.6345926985352205,181.84974598884583
5,256,1e-05,0.2,uniform,0.5036051097305001,0.311,0.681934,0.8331071913161465,0.7432595453900236,0.58773524,0.8293585217587638,0.3538201687106802,0.83443,0.6101068468648875,0.672536223264595,194.7236294746399
5,256,1e-05,0.4,log,0.5036051097305001,0.35075,0.7168439,0.8387096774193549,0.7432595453900236,0.56630933,0.8167461425812346,0.2500616951881223,0.8367382,0.6199129280753669,0.6345153555224231,185.94537663459778
5,256,1e-05,0.4,uniform,0.5036051097305001,0.31125,0.6822632,0.8331071913161465,0.7432595453900236,0.5876875,0.8292711592812302,0.35354270665213877,0.8343835,0.6101954223869924,0.6723991178782617,195.1435570716858
5,256,1e-05,0.6,log,0.5036051097305001,0.35187500000000005,0.7156796,0.8387096774193549,0.7432595453900236,0.5670087,0.8169135240542225,0.25303841774643054,0.83692294,0.6200229321030515,0.6356249617975749,189.88367795944214
5,256,1e-05,0.6,uniform,0.5036051097305001,0.312125,0.6822881,0.8306010928961749,0.7432595453900236,0.5874398,0.8292608115107201,0.3529224040362401,0.83425206,0.6098864389566354,0.6721450916688821,189.01902031898499
5,512,0.0001,0.2,log,0.5036051097305001,0.316875,0.7344079,0.8475935828877005,0.7432595453900236,0.58464086,0.8191318327432952,0.2571715582190525,0.829031,0.6217303333882828,0.6351114605209779,166.0909788608551
5,512,0.0001,0.2,uniform,0.5036051097305001,0.31925,0.6611004,0.848404255319149,0.7432595453900236,0.627077,0.840895853867058,0.36860417896718944,0.83509547,0.617116046910793,0.6815318326725018,170.47718119621277
5,512,0.0001,0.4,log,0.5036051097305001,0.305875,0.7368213,0.8471849865951743,0.7432595453900236,0.5906459,0.8176463238007102,0.2783422283292711,0.83058125,0.6212319741426594,0.6421899333121768,162.95971059799194
5,512,0.0001,0.4,uniform,0.5036051097305001,0.31575,0.66776806,0.8737113402061856,0.7432595453900236,0.62833,0.8598052497919069,0.36368838882576965,0.8361468,0.6220706747970103,0.6865468035084943,170.94862055778503
5,512,0.0001,0.6,log,0.5036051097305001,0.30900000000000005,0.73608536,0.8495339547270306,0.7432595453900236,0.58200574,0.8176998125039804,0.25577455000295274,0.8295656,0.6205816173902367,0.6343466490555032,179.0047972202301
5,512,0.0001,0.6,uniform,0.5036051097305001,0.3205,0.6660701,0.8468708388814914,0.7432595453900236,0.6252672,0.8316882026943698,0.3660960021127944,0.8341632,0.617595467544978,0.6773157979138302,170.54092812538147
5,512,1e-05,0.2,log,0.5036051097305001,0.35287500000000005,0.71237135,0.8355795148247979,0.7432595453900236,0.5651349,0.8165347324278021,0.24957179443878233,0.8353298,0.6188042337011632,0.6338120993028181,165.97492814064026
5,512,1e-05,0.2,uniform,0.5036051097305001,0.2915,0.6907676,0.8344549125168237,0.7432595453900236,0.5837693,0.8255815252708446,0.3448904961840229,0.83173704,0.6078927458850382,0.6674030209760854,172.81885266304016
5,512,1e-05,0.4,log,0.5036051097305001,0.352,0.712904,0.8355795148247979,0.7432595453900236,0.5649804,0.8166155532851732,0.249154927151272,0.8354005,0.6187214223455724,0.6337236673972212,167.82445192337036
5,512,1e-05,0.4,uniform,0.5036051097305001,0.29175,0.69096285,0.8344549125168237,0.7432595453900236,0.5837,0.825611326463073,0.34459147482476365,0.8317428,0.6079554033207734,0.6673152081372562,169.04470133781433
5,512,1e-05,0.6,log,0.5036051097305001,0.35187500000000005,0.71280336,0.8355795148247979,0.7432595453900236,0.56504405,0.8167371793833366,0.24926438217596594,0.83540374,0.6186944298656123,0.6338017673217796,166.59348249435425
5,512,1e-05,0.6,uniform,0.5036051097305001,0.29125,0.6908783,0.8344549125168237,0.7432595453900236,0.5836385,0.8256013742536341,0.3445475232178599,0.8317926,0.6078477214900492,0.6673138301579377,163.4365713596344
5,640,0.0001,0.2,log,0.5036051097305001,0.29412499999999997,0.7375578,0.8425302826379543,0.7432595453900236,0.57573384,0.8079029507012648,0.18318763952765466,0.8299814,0.6161352677750641,0.6070239922968164,156.8568775653839
5,640,0.0001,0.2,uniform,0.5036051097305001,0.31962500000000005,0.65790343,0.8475935828877005,0.7432595453900236,0.62387514,0.821038437892212,0.3412038338012164,0.8368556,0.6159769686663487,0.6663659540123013,168.36798763275146
5,640,0.0001,0.4,log,0.5036051097305001,0.29974999999999996,0.73519063,0.8405405405405405,0.7432595453900236,0.57568544,0.8175906536456823,0.19610833706461564,0.8292915,0.6163385445190265,0.6143301710710657,172.10159420967102
5,640,0.0001,0.4,uniform,0.5036051097305001,0.316125,0.6621542,0.8596938775510204,0.7432595453900236,0.6222057,0.8444674762240854,0.34297677228454365,0.83783436,0.6178405675021167,0.675092868907987,163.36195135116577
5,640,0.0001,0.6,log,0.5036051097305001,0.30025,0.73324174,0.8425302826379543,0.7432595453900236,0.5766603,0.8172114144667859,0.19566083443431478,0.8287775,0.6165911583511089,0.6138832469824856,156.3353135585785
5,640,0.0001,0.6,uniform,0.5036051097305001,0.322625,0.6680894,0.8636942675159236,0.7432595453900236,0.625947,0.8359100182959629,0.3528026952743729,0.83644205,0.6212033851722774,0.6750515889627865,167.64590907096863
5,640,1e-05,0.2,log,0.5036051097305001,0.352625,0.71168685,0.8355795148247979,0.7432595453900236,0.56570375,0.8168966935516273,0.24892708324019758,0.83477354,0.6187432948660191,0.633532439096217,173.14152550697327
5,640,1e-05,0.2,uniform,0.5036051097305001,0.29412499999999997,0.69332325,0.8344549125168237,0.7432595453900236,0.5831388,0.8254603837802569,0.34101385214086594,0.83100384,0.6086511076219716,0.6658260268863765,176.12586545944214
5,640,1e-05,0.4,log,0.5036051097305001,0.353,0.7115711,0.8355795148247979,0.7432595453900236,0.5656519,0.8170130755608982,0.24865373499825993,0.83474207,0.6187778601558344,0.633469626601181,171.93345046043396
5,640,1e-05,0.4,uniform,0.5036051097305001,0.29437500000000005,0.69343174,0.8344549125168237,0.7432595453900236,0.5831162,0.8255041398285444,0.34085783717121365,0.83101237,0.6087070794033844,0.6657914484006558,167.56603288650513
5,640,1e-05,0.6,log,0.5036051097305001,0.353,0.711468,0.8355795148247979,0.7432595453900236,0.5656191,0.8170341288086235,0.24858059768805443,0.8348113,0.6187552103908197,0.633475332244549,176.45564937591553
5,640,1e-05,0.6,uniform,0.5036051097305001,0.29325,0.6934728,0.8333333333333334,0.7432595453900236,0.58303756,0.8254945437112484,0.3414174488207266,0.8309744,0.6083263910517679,0.6659621308584875,170.4295210838318
5,1024,0.0001,0.2,log,0.5036051097305001,0.313375,0.7322931,0.8369565217391305,0.7432595453900236,0.5834513,0.8156082971934585,0.2689326552063954,0.830879,0.618823429480678,0.6384733084690187,168.28684043884277
5,1024,0.0001,0.2,uniform,0.5036051097305001,0.34775,0.67788607,0.8315217391304348,0.7432595453900236,0.6191596,0.8360434993296645,0.41213653042218285,0.83771336,0.6205303403914917,0.695297796846095,156.7105028629303
5,1024,0.0001,0.4,log,0.5036051097305001,0.30799999999999994,0.7319107,0.8382749326145552,0.7432595453900236,0.5808513,0.8180643908450553,0.27001146459468195,0.8316931,0.6176502682922519,0.6399229894299755,160.17910313606262
5,1024,0.0001,0.4,uniform,0.5036051097305001,0.34950000000000003,0.6781945,0.8335588633288228,0.7432595453900236,0.61768,0.836226635706937,0.4192164203712822,0.83767205,0.6209663424144652,0.6977050369486092,159.2838191986084
5,1024,0.0001,0.6,log,0.5036051097305001,0.31525000000000003,0.73276246,0.8385345997286295,0.7432595453900236,0.5834788,0.8153404876141169,0.27028512354635653,0.8311827,0.6194817531987359,0.6389361098124836,163.6289165019989
5,1024,0.0001,0.6,uniform,0.5036051097305001,0.349375,0.6797305,0.8351351351351352,0.7432595453900236,0.6175676,0.8310389984208774,0.41617173136630214,0.8370261,0.6214454773373791,0.6947456163397857,174.5841190814972
5,1024,1e-05,0.2,log,0.5036051097305001,0.349,0.7125309,0.8344549125168237,0.7432595453900236,0.5670486,0.816580373685881,0.24806382691156453,0.8329549,0.618316514643812,0.6325330280576283,175.78094148635864
5,1024,1e-05,0.2,uniform,0.5036051097305001,0.295375,0.69960827,0.8333333333333334,0.7432595453900236,0.57994276,0.826026289567714,0.32695317733544077,0.8295514,0.6091873362765299,0.6608436218857582,170.59315252304077
5,1024,1e-05,0.4,log,0.5036051097305001,0.349125,0.7124491,0.8344549125168237,0.7432595453900236,0.56713593,0.8164860678251239,0.24788530619291904,0.83296275,0.6183382619150318,0.6324447084688642,169.7006766796112
5,1024,1e-05,0.4,uniform,0.5036051097305001,0.29562499999999997,0.69968987,0.8333333333333334,0.7432595453900236,0.57992053,0.8259284537137672,0.32646577537346544,0.82958215,0.6092388973142292,0.6606587946126855,161.2051441669464
5,1024,1e-05,0.6,log,0.5036051097305001,0.349375,0.71248317,0.8344549125168237,0.7432595453900236,0.5670824,0.81653368716285,0.24773517189242,0.83296347,0.6183766900626658,0.6324107752331857,158.10431575775146
5,1024,1e-05,0.6,uniform,0.5036051097305001,0.2955,0.6996498,0.8333333333333334,0.7432595453900236,0.57997465,0.8259284370820534,0.3270148490861732,0.829576,0.6092204084302572,0.6608397672135462,172.70402264595032
10,64,0.0001,0.2,log,0.5036051097305001,0.20875,0.7567805,0.9354838709677419,0.7432595453900236,0.5947619,0.8697194004612713,0.5305327801618859,0.81277496,0.6237734898871626,0.7376757122831687,476.9896786212921
10,64,0.0001,0.2,uniform,0.5036051097305001,0.21249999999999997,0.7686995,0.9455445544554455,0.7432595453900236,0.6426237,0.8906828650322507,0.4377957863235063,0.8062818,0.6360387431526711,0.7115868187980697,476.50203371047974
10,64,0.0001,0.4,log,0.5036051097305001,0.2185,0.73138845,0.8205841446453408,0.7432595453900236,0.5950668,0.973033917124828,0.39558654669695476,0.81825066,0.6020673392078545,0.7289570399832375,476.3122742176056
10,64,0.0001,0.4,uniform,0.5036051097305001,0.22175,0.7450723,0.948019801980198,0.7432595453900236,0.6526848,0.9625983280280385,0.45168695390435093,0.8146988,0.6357319283467684,0.7429946990927179,486.81425189971924
10,64,0.0001,0.6,log,0.5036051097305001,0.213125,0.7427014,0.9296482412060302,0.7432595453900236,0.60285115,0.9651321329002881,0.600153346904237,0.8208362,0.6225317433323085,0.7953738887378407,484.19517183303833
10,64,0.0001,0.6,uniform,0.5036051097305001,0.216625,0.72972,0.9508982035928144,0.7432595453900236,0.6452438,0.9417312577813403,0.4420399849365643,0.8195486,0.6315586131156599,0.7344399498634878,501.8804750442505
10,64,1e-05,0.2,log,0.5036051097305001,0.33175,0.72944677,0.8745247148288974,0.7432595453900236,0.58346796,0.8186344406183004,0.23595726208788903,0.8390174,0.6276756831779614,0.6312030313036745,490.0340006351471
10,64,1e-05,0.2,uniform,0.5036051097305001,0.314875,0.6852528,0.8556149732620321,0.7432595453900236,0.64197475,0.8680694682352383,0.3773561957654778,0.8414891,0.6240970268743621,0.6956382468716987,490.9249053001404
10,64,1e-05,0.4,log,0.5036051097305001,0.3345,0.72883224,0.8734177215189873,0.7432595453900236,0.5844462,0.8187205028412876,0.2430751300289363,0.838538,0.6280101355500463,0.6334445413057098,487.5456557273865
10,64,1e-05,0.4,uniform,0.5036051097305001,0.319,0.6857666,0.8518024032042724,0.7432595453900236,0.6423666,0.867685200143341,0.3798194956304728,0.8410463,0.6243000373601884,0.6961836564940524,493.53829622268677
10,64,1e-05,0.6,log,0.5036051097305001,0.334125,0.7256951,0.8716645489199492,0.7432595453900236,0.5886603,0.8188078877328482,0.25381724289048313,0.8387085,0.6278349295705069,0.6371112168529797,483.6845283508301
10,64,1e-05,0.6,uniform,0.5036051097305001,0.32325000000000004,0.6864905,0.8518024032042724,0.7432595453900236,0.64251375,0.8680120974739184,0.3840817391857801,0.8410369,0.6251535477399796,0.6977102508129374,501.719144821167
10,128,0.0001,0.2,log,0.5036051097305001,0.237,0.7513696,0.8559892328398385,0.7432595453900236,0.5701303,0.8162370356192241,0.27017925559776945,0.8135129,0.6102256286814888,0.6333097375167688,341.3969898223877
10,128,0.0001,0.2,uniform,0.5036051097305001,0.23162500000000003,0.70349556,0.8983268983268984,0.7432595453900236,0.64341843,0.9247769078157176,0.5804158641940999,0.82221365,0.6206217578010057,0.7758021405865244,340.2321400642395
10,128,0.0001,0.4,log,0.5036051097305001,0.21737499999999998,0.7677244,0.8837803320561941,0.7432595453900236,0.53408056,0.817870266481657,0.2570856532841925,0.81999797,0.6083041578251225,0.6316512953517899,335.16290163993835
10,128,0.0001,0.4,uniform,0.5036051097305001,0.239875,0.70690644,0.8601864181091877,0.7432595453900236,0.63663244,0.9354337921624073,0.4777256700945068,0.8170932,0.6150774922629861,0.7434175519293168,340.8202123641968
10,128,0.0001,0.6,log,0.5036051097305001,0.246,0.71848947,0.9127686472819216,0.7432595453900236,0.60089415,0.886475015229764,0.39225577028292435,0.81647015,0.6208361539363776,0.6984003105639625,332.72494196891785
10,128,0.0001,0.6,uniform,0.5036051097305001,0.22349999999999998,0.7317636,0.8783068783068783,0.7432595453900236,0.6439326,0.922853851903378,0.4293897985367778,0.82424045,0.620727952613063,0.725494698843618,331.64772605895996
10,128,1e-05,0.2,log,0.5036051097305001,0.34587500000000004,0.72493005,0.8533333333333334,0.7432595453900236,0.5788512,0.8178118701603668,0.24232790948203867,0.83875597,0.624975709905782,0.6329652482917515,337.6826901435852
10,128,1e-05,0.2,uniform,0.5036051097305001,0.327625,0.67375505,0.8464619492656876,0.7432595453900236,0.6239853,0.8504831593080068,0.37329003775401726,0.84235644,0.6197819907698434,0.6887098801557251,336.9828803539276
10,128,1e-05,0.4,log,0.5036051097305001,0.34862499999999996,0.7258025,0.8533333333333334,0.7432595453900236,0.5794854,0.8178529513241504,0.2454705234720867,0.8391562,0.6256851476734465,0.6341598950729176,326.0360460281372
10,128,1e-05,0.4,uniform,0.5036051097305001,0.32875,0.6718351,0.8464619492656876,0.7432595453900236,0.62434524,0.8347758889296709,0.37897068947495266,0.8415936,0.6197094953093331,0.6851134005219798,339.39478397369385
10,128,1e-05,0.6,log,0.5036051097305001,0.349125,0.7248944,0.8533333333333334,0.7432595453900236,0.5810611,0.8176865980277533,0.2508316006739113,0.8389017,0.6258797529444681,0.6358066324303299,333.7550699710846
10,128,1e-05,0.6,uniform,0.5036051097305001,0.328375,0.6713787,0.8464619492656876,0.7432595453900236,0.62424666,0.8324566609470517,0.3808090448907094,0.84148455,0.6195544889006417,0.6849167508330462,342.91267824172974
10,256,0.0001,0.2,log,0.5036051097305001,0.23562499999999997,0.7145044,0.8608923884514436,0.7432595453900236,0.57924294,0.8174785536347364,0.31680698211300035,0.82520044,0.6061882348411113,0.6531619914157292,245.20781469345093
10,256,0.0001,0.2,uniform,0.5036051097305001,0.247,0.7056358,0.8891752577319587,0.7432595453900236,0.6646561,0.8501856816557015,0.3908001785328339,0.83311033,0.6255553002610531,0.691365397559183,257.99904561042786
10,256,0.0001,0.4,log,0.5036051097305001,0.24062500000000003,0.7448592,0.8696774193548387,0.7432595453900236,0.5701644,0.817175557533696,0.2452451880250607,0.8266928,0.6120317792550846,0.6297045217180312,248.53168773651123
10,256,0.0001,0.4,uniform,0.5036051097305001,0.25912500000000005,0.704298,0.8940568475452196,0.7432595453900236,0.66033226,0.8888519456500985,0.34914534881870246,0.82887197,0.6274461307651574,0.688956419959042,254.98943710327148
10,256,0.0001,0.6,log,0.5036051097305001,0.24662499999999998,0.7306278,0.8415300546448088,0.7432595453900236,0.5917966,0.8215394406744078,0.2877192620843927,0.8264062,0.6095740103223949,0.6452216278724708,251.3359341621399
10,256,0.0001,0.6,uniform,0.5036051097305001,0.268125,0.71066725,0.883419689119171,0.7432595453900236,0.6588659,0.8607406430907423,0.351257909080774,0.82879263,0.6279904209050309,0.6802637279325484,261.89300775527954
10,256,1e-05,0.2,log,0.5036051097305001,0.359375,0.7232572,0.8421052631578947,0.7432595453900236,0.57142407,0.8078256475361402,0.25128515138719,0.8389184,0.62383769488791,0.6326763956043974,258.6577355861664
10,256,1e-05,0.2,uniform,0.5036051097305001,0.32675,0.672309,0.8331071913161465,0.7432595453900236,0.60641044,0.8443378941924997,0.37509944380392557,0.8411316,0.614240211939681,0.686856321852029,264.5228683948517
10,256,1e-05,0.4,log,0.5036051097305001,0.35724999999999996,0.7230563,0.8421052631578947,0.7432595453900236,0.5716986,0.807936483104505,0.2524412677687565,0.8388805,0.623495806778067,0.6330860767363489,253.24428987503052
10,256,1e-05,0.4,uniform,0.5036051097305001,0.32575,0.672932,0.8351351351351352,0.7432595453900236,0.6063205,0.8446782571680533,0.3748535101032232,0.8411649,0.6145003865666576,0.6868988847409078,261.49912571907043
10,256,1e-05,0.6,log,0.5036051097305001,0.35575,0.7227873,0.8491321762349799,0.7432595453900236,0.57239074,0.8074638032523369,0.25532783154590727,0.83876514,0.624487481186458,0.6338522597154629,251.31741428375244
10,256,1e-05,0.6,uniform,0.5036051097305001,0.32725000000000004,0.67462564,0.6412754650132861,0.7432595453900236,0.60576755,0.830437224170353,0.3748349770325602,0.8412191,0.5826305505608605,0.6821637761270352,266.87349462509155
10,512,0.0001,0.2,log,0.5036051097305001,0.31325,0.74632347,0.8976982097186701,0.7432595453900236,0.6059067,0.8186430602257982,0.23684868581883028,0.83251923,0.6350071760116612,0.6293369930904682,215.90339350700378
10,512,0.0001,0.2,uniform,0.5036051097305001,0.29925,0.68577707,0.8906048906048906,0.7432595453900236,0.66056585,0.8778333075469211,0.4299930071708022,0.82917625,0.6305104111637388,0.7123341872792089,212.666841506958
10,512,0.0001,0.4,log,0.5036051097305001,0.29762500000000003,0.7538121,0.9019108280254777,0.7432595453900236,0.5940535,0.8181477486538814,0.25750536785511685,0.8324378,0.6323776774430755,0.636030309930337,211.5657103061676
10,512,0.0001,0.4,uniform,0.5036051097305001,0.2705,0.68504536,0.8946015424164524,0.7432595453900236,0.6565849,0.947292988893678,0.3829056484693051,0.8351763,0.6255994129258048,0.7217916421481855,211.39819645881653
10,512,0.0001,0.6,log,0.5036051097305001,0.312,0.7460978,0.8960205391527599,0.7432595453900236,0.60229844,0.8191534207942662,0.24523011924752772,0.8320641,0.6338802393230284,0.6321492107336885,219.8435914516449
10,512,0.0001,0.6,uniform,0.5036051097305001,0.28012499999999996,0.6782669,0.8917525773195877,0.7432595453900236,0.6531445,0.9036810740196835,0.354331899063799,0.8318822,0.6250255990224078,0.6966317172889664,229.0894021987915
10,512,1e-05,0.2,log,0.5036051097305001,0.353375,0.7182363,0.8421052631578947,0.7432595453900236,0.56624424,0.8166716689688416,0.2515493840225783,0.8393731,0.6211375816708741,0.6358647215720912,213.43713569641113
10,512,1e-05,0.2,uniform,0.5036051097305001,0.316625,0.6818093,0.8346883468834688,0.7432595453900236,0.5901429,0.8254630882257904,0.35797460629656674,0.8383046,0.6116883689768057,0.6739140912601074,210.95507860183716
10,512,1e-05,0.4,log,0.5036051097305001,0.35300000000000004,0.71830547,0.8380187416331994,0.7432595453900236,0.5664164,0.8169341283982114,0.2513741905050995,0.8393378,0.6204342080171,0.6358820482261525,216.58965802192688
10,512,1e-05,0.4,uniform,0.5036051097305001,0.317625,0.68124366,0.8335588633288228,0.7432595453900236,0.59050167,0.8255549910824148,0.3606475418172505,0.8384403,0.6116323070973622,0.6748809439779281,210.41343355178833
10,512,1e-05,0.6,log,0.5036051097305001,0.35175,0.7198491,0.8421052631578947,0.7432595453900236,0.5666508,0.8170788611362988,0.2516906535458796,0.83977956,0.621203305964265,0.6361830234932517,213.5356695652008
10,512,1e-05,0.6,uniform,0.5036051097305001,0.318125,0.6820667,0.8362652232746955,0.7432595453900236,0.5899354,0.8256395426463511,0.3584670619693823,0.8381357,0.612209496556623,0.6740807746383499,210.6008403301239
10,640,0.0001,0.2,log,0.5036051097305001,0.280875,0.75779843,0.8925831202046036,0.7432595453900236,0.59563535,0.8185452739968473,0.2505767456615926,0.8311763,0.6289594271913085,0.6334327668779273,198.1529381275177
10,640,0.0001,0.2,uniform,0.5036051097305001,0.31,0.6849773,0.8868660598179454,0.7432595453900236,0.6564017,0.8877579817653571,0.42410469628205494,0.83514404,0.6308516169623248,0.7156689070053873,209.93216919898987
10,640,0.0001,0.4,log,0.5036051097305001,0.30175,0.7535308,0.884318766066838,0.7432595453900236,0.58511627,0.8187735007812018,0.20171463689271324,0.82945484,0.6285967481223677,0.6166476589678329,202.58455181121826
10,640,0.0001,0.4,uniform,0.5036051097305001,0.29725,0.6869001,0.8842652795838751,0.7432595453900236,0.6494435,0.8536880947699899,0.37682189955769935,0.8356765,0.6274539201915422,0.6887288285294059,207.31896495819092
10,640,0.0001,0.6,log,0.5036051097305001,0.2985,0.7509896,0.8888888888888888,0.7432595453900236,0.6022996,0.818413262362621,0.25458893952845957,0.8264554,0.6312571218273184,0.633152538728759,209.9391474723816
